id,vehicle_number,date,time,violation,location,video_name,confidence,traffic_light_color,violation_type,image_path,ocr_text,plate_number
21683,,,,,Test Location,,,,Red Light Violation,,,Unknown
21684,,,,,Test Location,,,,Red Light Violation,,,Unknown
21685,,,,,Test Location,,,,Lane Violation,,,Unknown
21686,,,,,Test Location,,,,Red Light Violation,,,Unknown
21687,,,,,Test Location,,,,Lane Violation,,,Unknown
21688,,,,,Test Location,,,,Red Light Violation,,,Unknown
21689,,,,,Test Location,,,,Red Light Violation,,,Unknown
21690,,,,,Test Location,,,,Red Light Violation,,,Unknown
21691,,,,,Test Location,,,,Lane Violation,,,Unknown
21692,,,,,Test Location,,,,Red Light Violation,,,Unknown
21693,,,,,Test Location,,,,Lane Violation,,,Unknown
21694,,,,,Test Location,,,,Red Light Violation,,,Unknown
21695,,,,,Test Location,,,,Red Light Violation,,,Unknown
21696,,,,,Test Location,,,,Red Light Violation,,,Unknown
21697,,,,,Test Location,,,,Lane Violation,,,Unknown
21698,,,,,Test Location,,,,Red Light Violation,,,Unknown
21699,,,,,Test Location,,,,Lane Violation,,,Unknown
21700,,,,,Test Location,,,,Red Light Violation,,,Unknown
21701,,,,,Test Location,,,,Red Light Violation,,,Unknown
21702,,,,,Test Location,,,,Red Light Violation,,,Unknown
21703,,,,,Test Location,,,,Lane Violation,,,Unknown
21704,,,,,Test Location,,,,Red Light Violation,,,Unknown
21705,,,,,Test Location,,,,Lane Violation,,,Unknown
21706,,,,,Test Location,,,,Red Light Violation,,,Unknown
21707,,,,,Test Location,,,,Red Light Violation,,,Unknown
21708,,,,,Test Location,,,,Red Light Violation,,,Unknown
21709,,,,,Test Location,,,,Lane Violation,,,Unknown
21710,,,,,Test Location,,,,Red Light Violation,,,Unknown
21711,,,,,Test Location,,,,Lane Violation,,,Unknown
21712,,,,,Test Location,,,,Red Light Violation,,,Unknown
21713,,,,,Test Location,,,,Lane Violation,,,Unknown
21714,,,,,Test Location,,,,Red Light Violation,,,Unknown
21715,,,,,Test Location,,,,Red Light Violation,,,Unknown
21716,,,,,Test Location,,,,Red Light Violation,,,Unknown
21717,,,,,Test Location,,,,Lane Violation,,,Unknown
21718,,,,,Test Location,,,,Red Light Violation,,,Unknown
21719,,,,,Test Location,,,,Red Light Violation,,,Unknown
21720,,,,,Test Location,,,,Red Light Violation,,,Unknown
21721,,,,,Test Location,,,,Lane Violation,,,Unknown
21722,,,,,Test Location,,,,Red Light Violation,,,Unknown
21723,,,,,Test Location,,,,Red Light Violation,,,Unknown
21724,,,,,Test Location,,,,Red Light Violation,,,Unknown
21725,,,,,Test Location,,,,Lane Violation,,,Unknown
21726,,,,,Test Location,,,,Red Light Violation,,,Unknown
21727,,,,,Test Location,,,,Red Light Violation,,,Unknown
21728,,,,,Test Location,,,,Red Light Violation,,,Unknown
21729,,,,,Test Location,,,,Lane Violation,,,Unknown
21730,,,,,Test Location,,,,Red Light Violation,,,Unknown
21731,,,,,Test Location,,,,Red Light Violation,,,Unknown
21732,,,,,Test Location,,,,Red Light Violation,,,Unknown
21733,,,,,Test Location,,,,Red Light Violation,,,Unknown
21734,,,,,Test Location,,,,Lane Violation,,,Unknown
21735,,,,,Test Location,,,,Red Light Violation,,,Unknown
21736,,,,,Test Location,,,,Red Light Violation,,,Unknown
21737,,,,,Test Location,,,,Lane Violation,,,Unknown
21738,,,,,Test Location,,,,Red Light Violation,,,Unknown
21739,,,,,Test Location,,,,Red Light Violation,,,Unknown
21740,,,,,Test Location,,,,Red Light Violation,,,Unknown
21741,,,,,Test Location,,,,Lane Violation,,,Unknown
21742,,,,,Test Location,,,,Red Light Violation,,,Unknown
21743,,,,,Test Location,,,,Red Light Violation,,,Unknown
21744,,,,,Test Location,,,,Lane Violation,,,Unknown
21745,,,,,Test Location,,,,Red Light Violation,,,Unknown
21746,,,,,Test Location,,,,Red Light Violation,,,Unknown
21747,,,,,Test Location,,,,Red Light Violation,,,Unknown
21748,,,,,Test Location,,,,Lane Violation,,,Unknown
21749,,,,,Test Location,,,,Red Light Violation,,,Unknown
21750,,,,,Test Location,,,,Red Light Violation,,,Unknown
21751,,,,,Test Location,,,,Lane Violation,,,Unknown
21752,,,,,Test Location,,,,Red Light Violation,,,Unknown
21753,,,,,Test Location,,,,Red Light Violation,,,Unknown
21754,,,,,Test Location,,,,Red Light Violation,,,Unknown
21755,,,,,Test Location,,,,Lane Violation,,,Unknown
21756,,,,,Test Location,,,,Red Light Violation,,,Unknown
21757,,,,,Test Location,,,,Red Light Violation,,,Unknown
21758,,,,,Test Location,,,,Lane Violation,,,Unknown
21759,,,,,Test Location,,,,Red Light Violation,,,Unknown
21760,,,,,Test Location,,,,Red Light Violation,,,Unknown
21761,,,,,Test Location,,,,Red Light Violation,,,Unknown
21762,,,,,Test Location,,,,Lane Violation,,,Unknown
21763,,,,,Test Location,,,,Red Light Violation,,,Unknown
21764,,,,,Test Location,,,,Red Light Violation,,,Unknown
21765,,,,,Test Location,,,,Lane Violation,,,Unknown
21766,,,,,Test Location,,,,Red Light Violation,,,Unknown
21767,,,,,Test Location,,,,Red Light Violation,,,Unknown
21768,,,,,Test Location,,,,Red Light Violation,,,Unknown
21769,,,,,Test Location,,,,Red Light Violation,,,Unknown
21770,,,,,Test Location,,,,Lane Violation,,,Unknown
21771,,,,,Test Location,,,,Red Light Violation,,,Unknown
21772,,,,,Test Location,,,,Lane Violation,,,Unknown
21773,,,,,Test Location,,,,Lane Violation,,,Unknown
21774,,,,,Test Location,,,,Red Light Violation,,,Unknown
21775,,,,,Test Location,,,,Red Light Violation,,,Unknown
21776,,,,,Test Location,,,,Red Light Violation,,,Unknown
21777,,,,,Test Location,,,,Lane Violation,,,Unknown
21778,,,,,Test Location,,,,Red Light Violation,,,Unknown
21779,,,,,Test Location,,,,Lane Violation,,,Unknown
21780,,,,,Test Location,,,,Lane Violation,,,Unknown
21781,,,,,Test Location,,,,Red Light Violation,,,Unknown
21782,,,,,Test Location,,,,Red Light Violation,,,Unknown
21783,,,,,Test Location,,,,Red Light Violation,,,Unknown
21784,,,,,Test Location,,,,Lane Violation,,,Unknown
21785,,,,,Test Location,,,,Red Light Violation,,,Unknown
21786,,,,,Test Location,,,,Lane Violation,,,Unknown
21787,,,,,Test Location,,,,Lane Violation,,,Unknown
21788,,,,,Test Location,,,,Red Light Violation,,,Unknown
21789,,,,,Test Location,,,,Red Light Violation,,,Unknown
21790,,,,,Test Location,,,,Red Light Violation,,,Unknown
21791,,,,,Test Location,,,,Lane Violation,,,Unknown
21792,,,,,Test Location,,,,Red Light Violation,,,Unknown
21793,,,,,Test Location,,,,Lane Violation,,,Unknown
21794,,,,,Test Location,,,,Lane Violation,,,Unknown
21795,,,,,Test Location,,,,Red Light Violation,,,Unknown
21796,,,,,Test Location,,,,Red Light Violation,,,Unknown
21797,,,,,Test Location,,,,Red Light Violation,,,Unknown
21798,,,,,Test Location,,,,Lane Violation,,,Unknown
21799,,,,,Test Location,,,,Red Light Violation,,,Unknown
21800,,,,,Test Location,,,,Lane Violation,,,Unknown
21801,,,,,Test Location,,,,Lane Violation,,,Unknown
21802,,,,,Test Location,,,,Red Light Violation,,,Unknown
21803,,,,,Test Location,,,,Red Light Violation,,,Unknown
21804,,,,,Test Location,,,,Red Light Violation,,,Unknown
21805,,,,,Test Location,,,,Lane Violation,,,Unknown
21806,,,,,Test Location,,,,Red Light Violation,,,Unknown
21807,,,,,Test Location,,,,Lane Violation,,,Unknown
21808,,,,,Test Location,,,,Lane Violation,,,Unknown
21809,,,,,Test Location,,,,Red Light Violation,,,Unknown
21810,,,,,Test Location,,,,Red Light Violation,,,Unknown
21811,,,,,Test Location,,,,Lane Violation,,,Unknown
21812,,,,,Test Location,,,,Red Light Violation,,,Unknown
21813,,,,,Test Location,,,,Red Light Violation,,,Unknown
21814,,,,,Test Location,,,,Red Light Violation,,,Unknown
21815,,,,,Test Location,,,,Lane Violation,,,Unknown
21816,,,,,Test Location,,,,Red Light Violation,,,Unknown
21817,,,,,Test Location,,,,Red Light Violation,,,Unknown
21818,,,,,Test Location,,,,Lane Violation,,,Unknown
21819,,,,,Test Location,,,,Red Light Violation,,,Unknown
21820,,,,,Test Location,,,,Red Light Violation,,,Unknown
21821,,,,,Test Location,,,,Red Light Violation,,,Unknown
21822,,,,,Test Location,,,,Lane Violation,,,Unknown
21823,,,,,Test Location,,,,Red Light Violation,,,Unknown
21824,,,,,Test Location,,,,Red Light Violation,,,Unknown
21825,,,,,Test Location,,,,Lane Violation,,,Unknown
21826,,,,,Test Location,,,,Red Light Violation,,,Unknown
21827,,,,,Test Location,,,,Red Light Violation,,,Unknown
21828,,,,,Test Location,,,,Red Light Violation,,,Unknown
21829,,,,,Test Location,,,,Lane Violation,,,Unknown
21830,,,,,Test Location,,,,Red Light Violation,,,Unknown
21831,,,,,Test Location,,,,Red Light Violation,,,Unknown
21832,,,,,Test Location,,,,Lane Violation,,,Unknown
21833,,,,,Test Location,,,,Red Light Violation,,,Unknown
21834,,,,,Test Location,,,,Red Light Violation,,,Unknown
21835,,,,,Test Location,,,,Red Light Violation,,,Unknown
21836,,,,,Test Location,,,,Lane Violation,,,Unknown
21837,,,,,Test Location,,,,Red Light Violation,,,Unknown
21838,,,,,Test Location,,,,Red Light Violation,,,Unknown
21839,,,,,Test Location,,,,Lane Violation,,,Unknown
21840,,,,,Test Location,,,,Red Light Violation,,,Unknown
21841,,,,,Test Location,,,,Red Light Violation,,,Unknown
21842,,,,,Test Location,,,,Red Light Violation,,,Unknown
21843,,,,,Test Location,,,,Lane Violation,,,Unknown
21844,,,,,Test Location,,,,Red Light Violation,,,Unknown
21845,,,,,Test Location,,,,Red Light Violation,,,Unknown
21846,,,,,Test Location,,,,Lane Violation,,,Unknown
21847,,,,,Test Location,,,,Red Light Violation,,,Unknown
21848,,,,,Test Location,,,,Red Light Violation,,,Unknown
21849,,,,,Test Location,,,,Red Light Violation,,,Unknown
21850,,,,,Test Location,,,,Lane Violation,,,Unknown
21851,,,,,Test Location,,,,Red Light Violation,,,Unknown
21852,,,,,Test Location,,,,Red Light Violation,,,Unknown
21853,,,,,Test Location,,,,Lane Violation,,,Unknown
21854,,,,,Test Location,,,,Red Light Violation,,,Unknown
21855,,,,,Test Location,,,,Red Light Violation,,,Unknown
21856,,,,,Test Location,,,,Red Light Violation,,,Unknown
21857,,,,,Test Location,,,,Lane Violation,,,Unknown
21858,,,,,Test Location,,,,Red Light Violation,,,Unknown
21859,,,,,Test Location,,,,Red Light Violation,,,Unknown
21860,,,,,Test Location,,,,Lane Violation,,,Unknown
21861,,,,,Test Location,,,,Red Light Violation,,,Unknown
21862,,,,,Test Location,,,,Red Light Violation,,,Unknown
21863,,,,,Test Location,,,,Red Light Violation,,,Unknown
21864,,,,,Test Location,,,,Lane Violation,,,Unknown
21865,,,,,Test Location,,,,Lane Violation,,,Unknown
21866,,,,,Test Location,,,,Red Light Violation,,,Unknown
21867,,,,,Test Location,,,,Red Light Violation,,,Unknown
21868,,,,,Test Location,,,,Lane Violation,,,Unknown
21869,,,,,Test Location,,,,Red Light Violation,,,Unknown
21870,,,,,Test Location,,,,Red Light Violation,,,Unknown
21871,,,,,Test Location,,,,Red Light Violation,,,Unknown
21872,,,,,Test Location,,,,Lane Violation,,,Unknown
21873,,,,,Test Location,,,,Lane Violation,,,Unknown
21874,,,,,Test Location,,,,Red Light Violation,,,Unknown
21875,,,,,Test Location,,,,Red Light Violation,,,Unknown
21876,,,,,Test Location,,,,Lane Violation,,,Unknown
21877,,,,,Test Location,,,,Red Light Violation,,,Unknown
21878,,,,,Test Location,,,,Red Light Violation,,,Unknown
21879,,,,,Test Location,,,,Red Light Violation,,,Unknown
21880,,,,,Test Location,,,,Lane Violation,,,Unknown
21881,,,,,Test Location,,,,Lane Violation,,,Unknown
21882,,,,,Test Location,,,,Red Light Violation,,,Unknown
21883,,,,,Test Location,,,,Red Light Violation,,,Unknown
21884,,,,,Test Location,,,,Lane Violation,,,Unknown
21885,,,,,Test Location,,,,Red Light Violation,,,Unknown
21886,,,,,Test Location,,,,Red Light Violation,,,Unknown
21887,,,,,Test Location,,,,Red Light Violation,,,Unknown
21888,,,,,Test Location,,,,Lane Violation,,,Unknown
21889,,,,,Test Location,,,,Lane Violation,,,Unknown
21890,,,,,Test Location,,,,Red Light Violation,,,Unknown
21891,,,,,Test Location,,,,Red Light Violation,,,Unknown
21892,,,,,Test Location,,,,Lane Violation,,,Unknown
21893,,,,,Test Location,,,,Red Light Violation,,,Unknown
21894,,,,,Test Location,,,,Red Light Violation,,,Unknown
21895,,,,,Test Location,,,,Red Light Violation,,,Unknown
21896,,,,,Test Location,,,,Lane Violation,,,Unknown
21897,,,,,Test Location,,,,Lane Violation,,,Unknown
21898,,,,,Test Location,,,,Red Light Violation,,,Unknown
21899,,,,,Test Location,,,,Red Light Violation,,,Unknown
21900,,,,,Test Location,,,,Lane Violation,,,Unknown
21901,,,,,Test Location,,,,Red Light Violation,,,Unknown
21902,,,,,Test Location,,,,Red Light Violation,,,Unknown
21903,,,,,Test Location,,,,Red Light Violation,,,Unknown
21904,,,,,Test Location,,,,Lane Violation,,,Unknown
21905,,,,,Test Location,,,,Lane Violation,,,Unknown
21906,,,,,Test Location,,,,Red Light Violation,,,Unknown
21907,,,,,Test Location,,,,Red Light Violation,,,Unknown
21908,,,,,Test Location,,,,Red Light Violation,,,Unknown
21909,,,,,Test Location,,,,Red Light Violation,,,Unknown
21910,,,,,Test Location,,,,Lane Violation,,,Unknown
21911,,,,,Test Location,,,,Red Light Violation,,,Unknown
21912,,,,,Test Location,,,,Lane Violation,,,Unknown
21913,,,,,Test Location,,,,Red Light Violation,,,Unknown
21914,,,,,Test Location,,,,Lane Violation,,,Unknown
21915,,,,,Test Location,,,,Red Light Violation,,,Unknown
21916,,,,,Test Location,,,,Red Light Violation,,,Unknown
21917,,,,,Test Location,,,,Red Light Violation,,,Unknown
21918,,,,,Test Location,,,,Red Light Violation,,,Unknown
21919,,,,,Test Location,,,,Lane Violation,,,Unknown
21920,,,,,Test Location,,,,Red Light Violation,,,Unknown
21921,,,,,Test Location,,,,Lane Violation,,,Unknown
21922,,,,,Test Location,,,,Red Light Violation,,,Unknown
21923,,,,,Test Location,,,,Lane Violation,,,Unknown
21924,,,,,Test Location,,,,Red Light Violation,,,Unknown
21925,,,,,Test Location,,,,Red Light Violation,,,Unknown
21926,,,,,Test Location,,,,Red Light Violation,,,Unknown
21927,,,,,Test Location,,,,Red Light Violation,,,Unknown
21928,,,,,Test Location,,,,Lane Violation,,,Unknown
21929,,,,,Test Location,,,,Red Light Violation,,,Unknown
21930,,,,,Test Location,,,,Lane Violation,,,Unknown
21931,,,,,Test Location,,,,Red Light Violation,,,Unknown
21932,,,,,Test Location,,,,Lane Violation,,,Unknown
21933,,,,,Test Location,,,,Red Light Violation,,,Unknown
21934,,,,,Test Location,,,,Red Light Violation,,,Unknown
21935,,,,,Test Location,,,,Red Light Violation,,,Unknown
21936,,,,,Test Location,,,,Red Light Violation,,,Unknown
21937,,,,,Test Location,,,,Lane Violation,,,Unknown
21938,,,,,Test Location,,,,Red Light Violation,,,Unknown
21939,,,,,Test Location,,,,Lane Violation,,,Unknown
21940,,,,,Test Location,,,,Red Light Violation,,,Unknown
21941,,,,,Test Location,,,,Lane Violation,,,Unknown
21942,,,,,Test Location,,,,Red Light Violation,,,Unknown
21943,,,,,Test Location,,,,Red Light Violation,,,Unknown
21944,,,,,Test Location,,,,Red Light Violation,,,Unknown
21945,,,,,Test Location,,,,Red Light Violation,,,Unknown
21946,,,,,Test Location,,,,Lane Violation,,,Unknown
21947,,,,,Test Location,,,,Red Light Violation,,,Unknown
21948,,,,,Test Location,,,,Lane Violation,,,Unknown
21949,,,,,Test Location,,,,Red Light Violation,,,Unknown
21950,,,,,Test Location,,,,Lane Violation,,,Unknown
21951,,,,,Test Location,,,,Red Light Violation,,,Unknown
21952,,,,,Test Location,,,,Red Light Violation,,,Unknown
21953,,,,,Test Location,,,,Red Light Violation,,,Unknown
21954,,,,,Test Location,,,,Red Light Violation,,,Unknown
21955,,,,,Test Location,,,,Lane Violation,,,Unknown
21956,,,,,Test Location,,,,Red Light Violation,,,Unknown
21957,,,,,Test Location,,,,Lane Violation,,,Unknown
21958,,,,,Test Location,,,,Red Light Violation,,,Unknown
21959,,,,,Test Location,,,,Lane Violation,,,Unknown
21960,,,,,Test Location,,,,Red Light Violation,,,Unknown
21961,,,,,Test Location,,,,Red Light Violation,,,Unknown
21962,,,,,Test Location,,,,Red Light Violation,,,Unknown
21963,,,,,Test Location,,,,Red Light Violation,,,Unknown
21964,,,,,Test Location,,,,Lane Violation,,,Unknown
21965,,,,,Test Location,,,,Red Light Violation,,,Unknown
21966,,,,,Test Location,,,,Lane Violation,,,Unknown
21967,,,,,Test Location,,,,Red Light Violation,,,Unknown
21968,,,,,Test Location,,,,Lane Violation,,,Unknown
21969,,,,,Test Location,,,,Red Light Violation,,,Unknown
21970,,,,,Test Location,,,,Red Light Violation,,,Unknown
21971,,,,,Test Location,,,,Red Light Violation,,,Unknown
21972,,,,,Test Location,,,,Red Light Violation,,,Unknown
21973,,,,,Test Location,,,,Lane Violation,,,Unknown
21974,,,,,Test Location,,,,Red Light Violation,,,Unknown
21975,,,,,Test Location,,,,Lane Violation,,,Unknown
21976,,,,,Test Location,,,,Red Light Violation,,,Unknown
21977,,,,,Test Location,,,,Lane Violation,,,Unknown
21978,,,,,Test Location,,,,Red Light Violation,,,Unknown
21979,,,,,Test Location,,,,Red Light Violation,,,Unknown
21980,,,,,Test Location,,,,Red Light Violation,,,Unknown
21981,,,,,Test Location,,,,Lane Violation,,,Unknown
21982,,,,,Test Location,,,,Red Light Violation,,,Unknown
21983,,,,,Test Location,,,,Lane Violation,,,Unknown
21984,,,,,Test Location,,,,Red Light Violation,,,Unknown
21985,,,,,Test Location,,,,Lane Violation,,,Unknown
21986,,,,,Test Location,,,,Red Light Violation,,,Unknown
21987,,,,,Test Location,,,,Red Light Violation,,,Unknown
21988,,,,,Test Location,,,,Red Light Violation,,,Unknown
21989,,,,,Test Location,,,,Red Light Violation,,,Unknown
21990,,,,,Test Location,,,,Lane Violation,,,Unknown
21991,,,,,Test Location,,,,Red Light Violation,,,Unknown
21992,,,,,Test Location,,,,Lane Violation,,,Unknown
21993,,,,,Test Location,,,,Red Light Violation,,,Unknown
21994,,,,,Test Location,,,,Lane Violation,,,Unknown
21995,,,,,Test Location,,,,Red Light Violation,,,Unknown
21996,,,,,Test Location,,,,Red Light Violation,,,Unknown
21997,,,,,Test Location,,,,Red Light Violation,,,Unknown
21998,,,,,Test Location,,,,Red Light Violation,,,Unknown
21999,,,,,Test Location,,,,Lane Violation,,,Unknown
22000,,,,,Test Location,,,,Red Light Violation,,,Unknown
22001,,,,,Test Location,,,,Lane Violation,,,Unknown
22002,,,,,Test Location,,,,Red Light Violation,,,Unknown
22003,,,,,Test Location,,,,Lane Violation,,,Unknown
22004,,,,,Test Location,,,,Red Light Violation,,,Unknown
22005,,,,,Test Location,,,,Red Light Violation,,,Unknown
22006,,,,,Test Location,,,,Red Light Violation,,,Unknown
22007,,,,,Test Location,,,,Red Light Violation,,,Unknown
22008,,,,,Test Location,,,,Lane Violation,,,Unknown
22009,,,,,Test Location,,,,Red Light Violation,,,Unknown
22010,,,,,Test Location,,,,Lane Violation,,,Unknown
22011,,,,,Test Location,,,,Red Light Violation,,,Unknown
22012,,,,,Test Location,,,,Lane Violation,,,Unknown
22013,,,,,Test Location,,,,Red Light Violation,,,Unknown
22014,,,,,Test Location,,,,Red Light Violation,,,Unknown
22015,,,,,Test Location,,,,Red Light Violation,,,Unknown
22016,,,,,Test Location,,,,Red Light Violation,,,Unknown
22017,,,,,Test Location,,,,Lane Violation,,,Unknown
22018,,,,,Test Location,,,,Red Light Violation,,,Unknown
22019,,,,,Test Location,,,,Lane Violation,,,Unknown
22020,,,,,Test Location,,,,Red Light Violation,,,Unknown
22021,,,,,Test Location,,,,Lane Violation,,,Unknown
22022,,,,,Test Location,,,,Red Light Violation,,,Unknown
22023,,,,,Test Location,,,,Red Light Violation,,,Unknown
22024,,,,,Test Location,,,,Red Light Violation,,,Unknown
22025,,,,,Test Location,,,,Red Light Violation,,,Unknown
22026,,,,,Test Location,,,,Lane Violation,,,Unknown
22027,,,,,Test Location,,,,Red Light Violation,,,Unknown
22028,,,,,Test Location,,,,Lane Violation,,,Unknown
22029,,,,,Test Location,,,,Red Light Violation,,,Unknown
22030,,,,,Test Location,,,,Lane Violation,,,Unknown
22031,,,,,Test Location,,,,Red Light Violation,,,Unknown
22032,,,,,Test Location,,,,Red Light Violation,,,Unknown
22033,,,,,Test Location,,,,Red Light Violation,,,Unknown
22034,,,,,Test Location,,,,Red Light Violation,,,Unknown
22035,,,,,Test Location,,,,Lane Violation,,,Unknown
22036,,,,,Test Location,,,,Red Light Violation,,,Unknown
22037,,,,,Test Location,,,,Lane Violation,,,Unknown
22038,,,,,Test Location,,,,Red Light Violation,,,Unknown
22039,,,,,Test Location,,,,Lane Violation,,,Unknown
22040,,,,,Test Location,,,,Red Light Violation,,,Unknown
22041,,,,,Test Location,,,,Red Light Violation,,,Unknown
22042,,,,,Test Location,,,,Red Light Violation,,,Unknown
22043,,,,,Test Location,,,,Red Light Violation,,,Unknown
22044,,,,,Test Location,,,,Lane Violation,,,Unknown
22045,,,,,Test Location,,,,Red Light Violation,,,Unknown
22046,,,,,Test Location,,,,Lane Violation,,,Unknown
22047,,,,,Test Location,,,,Red Light Violation,,,Unknown
22048,,,,,Test Location,,,,Lane Violation,,,Unknown
22049,,,,,Test Location,,,,Red Light Violation,,,Unknown
22050,,,,,Test Location,,,,Lane Violation,,,Unknown
22051,,,,,Test Location,,,,Red Light Violation,,,Unknown
22052,,,,,Test Location,,,,Red Light Violation,,,Unknown
22053,,,,,Test Location,,,,Lane Violation,,,Unknown
22054,,,,,Test Location,,,,Lane Violation,,,Unknown
22055,,,,,Test Location,,,,Red Light Violation,,,Unknown
22056,,,,,Test Location,,,,Lane Violation,,,Unknown
22057,,,,,Test Location,,,,Lane Violation,,,Unknown
22058,,,,,Test Location,,,,Red Light Violation,,,Unknown
22059,,,,,Test Location,,,,Red Light Violation,,,Unknown
22060,,,,,Test Location,,,,Lane Violation,,,Unknown
22061,,,,,Test Location,,,,Lane Violation,,,Unknown
22062,,,,,Test Location,,,,Red Light Violation,,,Unknown
22063,,,,,Test Location,,,,Lane Violation,,,Unknown
22064,,,,,Test Location,,,,Lane Violation,,,Unknown
22065,,,,,Test Location,,,,Red Light Violation,,,Unknown
22066,,,,,Test Location,,,,Red Light Violation,,,Unknown
22067,,,,,Test Location,,,,Lane Violation,,,Unknown
22068,,,,,Test Location,,,,Lane Violation,,,Unknown
22069,,,,,Test Location,,,,Red Light Violation,,,Unknown
22070,,,,,Test Location,,,,Lane Violation,,,Unknown
22071,,,,,Test Location,,,,Lane Violation,,,Unknown
22072,,,,,Test Location,,,,Red Light Violation,,,Unknown
22073,,,,,Test Location,,,,Red Light Violation,,,Unknown
22074,,,,,Test Location,,,,Lane Violation,,,Unknown
22075,,,,,Test Location,,,,Lane Violation,,,Unknown
22076,,,,,Test Location,,,,Red Light Violation,,,Unknown
22077,,,,,Test Location,,,,Lane Violation,,,Unknown
22078,,,,,Test Location,,,,Lane Violation,,,Unknown
22079,,,,,Test Location,,,,Red Light Violation,,,Unknown
22080,,,,,Test Location,,,,Red Light Violation,,,Unknown
22081,,,,,Test Location,,,,Lane Violation,,,Unknown
22082,,,,,Test Location,,,,Lane Violation,,,Unknown
22083,,,,,Test Location,,,,Red Light Violation,,,Unknown
22084,,,,,Test Location,,,,Lane Violation,,,Unknown
22085,,,,,Test Location,,,,Lane Violation,,,Unknown
22086,,,,,Test Location,,,,Red Light Violation,,,Unknown
22087,,,,,Test Location,,,,Red Light Violation,,,Unknown
22088,,,,,Test Location,,,,Lane Violation,,,Unknown
22089,,,,,Test Location,,,,Lane Violation,,,Unknown
22090,,,,,Test Location,,,,Red Light Violation,,,Unknown
22091,,,,,Test Location,,,,Lane Violation,,,Unknown
22092,,,,,Test Location,,,,Lane Violation,,,Unknown
22093,,,,,Test Location,,,,Red Light Violation,,,Unknown
22094,,,,,Test Location,,,,Red Light Violation,,,Unknown
22095,,,,,Test Location,,,,Lane Violation,,,Unknown
22096,,,,,Test Location,,,,Lane Violation,,,Unknown
22097,,,,,Test Location,,,,Red Light Violation,,,Unknown
22098,,,,,Test Location,,,,Lane Violation,,,Unknown
22099,,,,,Test Location,,,,Lane Violation,,,Unknown
22100,,,,,Test Location,,,,Red Light Violation,,,Unknown
22101,,,,,Test Location,,,,Red Light Violation,,,Unknown
22102,,,,,Test Location,,,,Lane Violation,,,Unknown
22103,,,,,Test Location,,,,Lane Violation,,,Unknown
22104,,,,,Test Location,,,,Red Light Violation,,,Unknown
22105,,,,,Test Location,,,,Lane Violation,,,Unknown
22106,,,,,Test Location,,,,Red Light Violation,,,Unknown
22107,,,,,Test Location,,,,Red Light Violation,,,Unknown
22108,,,,,Test Location,,,,Lane Violation,,,Unknown
22109,,,,,Test Location,,,,Red Light Violation,,,Unknown
22110,,,,,Test Location,,,,Red Light Violation,,,Unknown
22111,,,,,Test Location,,,,Lane Violation,,,Unknown
22112,,,,,Test Location,,,,Red Light Violation,,,Unknown
22113,,,,,Test Location,,,,Lane Violation,,,Unknown
22114,,,,,Test Location,,,,Red Light Violation,,,Unknown
22115,,,,,Test Location,,,,Red Light Violation,,,Unknown
22116,,,,,Test Location,,,,Red Light Violation,,,Unknown
22117,,,,,Test Location,,,,Lane Violation,,,Unknown
22118,,,,,Test Location,,,,Red Light Violation,,,Unknown
22119,,,,,Test Location,,,,Red Light Violation,,,Unknown
22120,,,,,Test Location,,,,Lane Violation,,,Unknown
22121,,,,,Test Location,,,,Red Light Violation,,,Unknown
22122,,,,,Test Location,,,,Lane Violation,,,Unknown
22123,,,,,Test Location,,,,Red Light Violation,,,Unknown
22124,,,,,Test Location,,,,Red Light Violation,,,Unknown
22125,,,,,Test Location,,,,Red Light Violation,,,Unknown
22126,,,,,Test Location,,,,Lane Violation,,,Unknown
22127,,,,,Test Location,,,,Red Light Violation,,,Unknown
22128,,,,,Test Location,,,,Red Light Violation,,,Unknown
22129,,,,,Test Location,,,,Lane Violation,,,Unknown
22130,,,,,Test Location,,,,Red Light Violation,,,Unknown
22131,,,,,Test Location,,,,Lane Violation,,,Unknown
22132,,,,,Test Location,,,,Red Light Violation,,,Unknown
22133,,,,,Test Location,,,,Red Light Violation,,,Unknown
22134,,,,,Test Location,,,,Red Light Violation,,,Unknown
22135,,,,,Test Location,,,,Lane Violation,,,Unknown
22136,,,,,Test Location,,,,Red Light Violation,,,Unknown
22137,,,,,Test Location,,,,Red Light Violation,,,Unknown
22138,,,,,Test Location,,,,Lane Violation,,,Unknown
22139,,,,,Test Location,,,,Red Light Violation,,,Unknown
22140,,,,,Test Location,,,,Lane Violation,,,Unknown
22141,,,,,Test Location,,,,Red Light Violation,,,Unknown
22142,,,,,Test Location,,,,Red Light Violation,,,Unknown
22143,,,,,Test Location,,,,Red Light Violation,,,Unknown
22144,,,,,Test Location,,,,Lane Violation,,,Unknown
22145,,,,,Test Location,,,,Red Light Violation,,,Unknown
22146,,,,,Test Location,,,,Red Light Violation,,,Unknown
22147,,,,,Test Location,,,,Lane Violation,,,Unknown
22148,,,,,Test Location,,,,Red Light Violation,,,Unknown
22149,,,,,Test Location,,,,Lane Violation,,,Unknown
22150,,,,,Test Location,,,,Red Light Violation,,,Unknown
22151,,,,,Test Location,,,,Red Light Violation,,,Unknown
22152,,,,,Test Location,,,,Red Light Violation,,,Unknown
